ts,gen,phase,eval_id,code_int,code_hex,fit_df_surface,fit_neg_df_bulk,DF_bulk,IE_bulk,DF_surface,IE_surface,ok_go_no_go,T_eval_C,elapsed_s,from_cache,val_C,val_B,val_N,val_Mn,val_Si,val_Cr,val_Mo,val_V,val_Ni,val_Ti,val_Al,val_Nb,val_W,val_t_hom,val_version,val_flags,val_crc8,val_spare,bulk_C,bulk_B,bulk_N,bulk_Mn,bulk_Si,bulk_Cr,bulk_Mo,bulk_V,bulk_Ni,bulk_Ti,bulk_Al,bulk_Nb,bulk_W,gng_reason,gng_LIQ,gng_BCC_A2@t_hom,gng_BCC_A2,gng_Cr_matrix_wt,gng_FCC_A1#2,gng_M23C6_D84,gng_D_Fe,gng_D_Mo,gng_D_W,gng_D_Mo_minus_D_Fe,gng_D_W_minus_D_Fe
2025-08-19 16:46:38,0,init,11,55499013771985688529516739802131595264,0x29c0b8a3e3800a744c40ccb260000000,-1000000.0,-1000000.0,,,,,False,650.0,2.251903,False,0.07,0.007,0.0,4.14,0.08,17.950000000000003,5.58,0.05,0.03,0.2,1.5204,2.6079999999999997,2.5500000000000003,995,0,0,0,0,0.07,0.007,0.0,4.14,0.08,17.950000000000003,5.58,0.05,0.03,0.2,1.5204,2.6079999999999997,2.5500000000000003,BCC_A2 too low at t_hom,,0.9089019248395397,,,,,,,,,
2025-08-19 16:46:40,0,init,12,125792625255894274260009634178063663104,0x5ea2c743ac0015e01cae53a3c0000000,-1000000.0,-1000000.0,,,,,False,650.0,2.063084,False,0.097,0.002,0.034,4.43,0.16,17.4,0.46,0.1,0.15,0.0,0.5704,1.868,3.66,1050,0,0,0,0,0.097,0.002,0.034,4.43,0.16,17.4,0.46,0.1,0.15,0.0,0.5704,1.868,3.66,BCC_A2 too low at t_hom,,0.9719024112201109,,,,,,,,,
2025-08-19 16:46:42,0,init,13,19793442138706638789966937982454726656,0xee4140aed7c448479c64a9420000000,-1000000.0,-1000000.0,,,,,False,650.0,1.685292,False,0.057,0.003,0.036000000000000004,0.8500000000000001,0.02,15.49,5.43,0.02,0.04,0.04,2.4304,2.828,2.21,1065,0,0,0,0,0.057,0.003,0.036000000000000004,0.8500000000000001,0.02,15.49,5.43,0.02,0.04,0.04,2.4304,2.828,2.21,BCC_A2 too low at t_hom,,0.9360525566990064,,,,,,,,,
2025-08-19 16:46:44,0,init,14,180180694388038846912027312843003002880,0x878d8a1ada4fd96e8439c7b3e0000000,-1000000.0,-1000000.0,,,,,False,650.0,1.569551,False,0.117,0.006,0.013000000000000001,3.2100000000000004,0.06,15.3,3.65,0.12,0.11,0.14,2.6404,2.328,1.75,1055,0,0,0,0,0.117,0.006,0.013000000000000001,3.2100000000000004,0.06,15.3,3.65,0.12,0.11,0.14,2.6404,2.328,1.75,BCC_A2 too low at t_hom,,0.9626529143819519,,,,,,,,,
2025-08-19 16:46:46,0,init,15,74878220288955667615590947123896516608,0x3855054a373ae4e012078ea100000000,-1000000.0,-1000000.0,,,,,False,650.0,2.289811,False,0.078,0.001,0.021,0.55,0.18,13.67,2.81,0.18,0.07,0.0,0.3604,0.318,2.86,940,0,0,0,0,0.078,0.001,0.021,0.55,0.18,13.67,2.81,0.18,0.07,0.0,0.3604,0.318,2.86,BCC_A2 too low at t_hom,,0.9846382519584969,,,,,,,,,
2025-08-19 16:46:48,0,init,16,12318797592049537931457158325553070080,0x944839d1d7c4c92791f1e4680000000,-1000000.0,-1000000.0,,,,,False,650.0,1.965365,False,0.054000000000000006,0.005,0.004,3.08,0.07,10.85,5.43,0.06,0.04,0.18,2.4204,1.258,5.359999999999999,1160,0,0,0,0,0.054000000000000006,0.005,0.004,3.08,0.07,10.85,5.43,0.06,0.04,0.18,2.4204,1.258,5.359999999999999,BCC_A2 too low at t_hom,,0.9762456053262721,,,,,,,,,
2025-08-19 16:46:53,0,init,17,64169826395820636722812355423053545472,0x3046a8b56a6c5bc11907d9c560000000,-1000000.0,-1000000.0,,,,,False,650.0,5.341903,False,0.07400000000000001,0.001,0.006,3.8200000000000003,0.13,11.620000000000001,4.79,0.13,0.14,0.01,0.5004,0.328,4.640000000000001,1115,0,0,0,0,0.07400000000000001,0.001,0.006,3.8200000000000003,0.13,11.620000000000001,4.79,0.13,0.14,0.01,0.5004,0.328,4.640000000000001,BCC_A2 too low at T_eval,,,0.7671266235856277,,,,,,,,
2025-08-19 16:46:57,0,init,18,35620145676026710102851629401226870784,0x1acc30c5cb23daa8761fc4d700000000,-1000000.0,-1000000.0,,,,,False,650.0,3.75535,False,0.063,0.003,0.012,1.42,0.17,12.59,1.89,0.13,0.05,0.08,2.3604,1.288,1.29,1180,0,0,0,0,0.063,0.003,0.012,1.42,0.17,12.59,1.89,0.13,0.05,0.08,2.3604,1.288,1.29,FCC_A1#2 below minimum at T_eval,,,,,0.00563119185975234,,,,,,
2025-08-19 16:46:59,0,init,19,186443185973047839630921808370498273280,0x8c43a6c75803c4e5683e1ec360000000,-1000000.0,-1000000.0,,,,,False,650.0,1.701138,False,0.12000000000000001,0.001,0.003,3.7800000000000002,0.17,16.560000000000002,0.61,0.02,0.07,0.05,2.0804,2.4979999999999998,5.4399999999999995,1035,0,0,0,0,0.12000000000000001,0.001,0.003,3.7800000000000002,0.17,16.560000000000002,0.61,0.02,0.07,0.05,2.0804,2.4979999999999998,5.4399999999999995,BCC_A2 too low at t_hom,,0.9365296145258966,,,,,,,,,
2025-08-19 16:47:01,0,init,20,135635146244459885770755143241549479936,0x660a6103f063d1c96c471f2260000000,-1000000.0,-1000000.0,,,,,False,650.0,2.583385,False,0.101,0.0,0.01,2.39,0.0,18.08,4.45,0.08,0.14,0.09,2.1604,2.8579999999999997,5.5,995,0,0,0,0,0.101,0.0,0.01,2.39,0.0,18.08,4.45,0.08,0.14,0.09,2.1604,2.8579999999999997,5.5,BCC_A2 too low at t_hom,,0.8884896683928973,,,,,,,,,
2025-08-19 16:47:03,0,init,21,65199971685198750727711001580966772736,0x310d0ecaf18ac3410cbd202860000000,-1000000.0,-1000000.0,,,,,False,650.0,1.827548,False,0.07400000000000001,0.004,0.013000000000000001,0.74,0.18,15.530000000000001,6.01,0.01,0.1,0.01,0.2504,2.4579999999999997,5.66,1235,0,0,0,0,0.07400000000000001,0.004,0.013000000000000001,0.74,0.18,15.530000000000001,6.01,0.01,0.1,0.01,0.2504,2.4579999999999997,5.66,LIQ>0 at t_hom,0.0009799168169708772,,,,,,,,,,
2025-08-19 16:47:07,0,init,22,53335690726677907433430341931012980736,0x28201494469844ec1e9f8289e0000000,-1000000.0,-1000000.0,,,,,False,650.0,4.409014,False,0.07,0.0,0.032,0.8600000000000001,0.05,8.7,6.55,0.02,0.07,0.12,0.6103999999999999,1.278,0.92,1295,0,0,0,0,0.07,0.0,0.032,0.8600000000000001,0.05,8.7,6.55,0.02,0.07,0.12,0.6103999999999999,1.278,0.92,BCC_A2 too low at T_eval,,,0.8512226494736986,,,,,,,,
2025-08-19 16:47:09,0,init,23,28799506326564979660902525365179645952,0x15aa954a1750d0d5501e90f640000000,-1000000.0,-1000000.0,,,,,False,650.0,1.671148,False,0.060000000000000005,0.006,0.042,3.43,0.18,13.350000000000001,3.69,0.08,0.06,0.21,1.6004,1.238,3.23,1150,0,0,0,0,0.060000000000000005,0.006,0.042,3.43,0.18,13.350000000000001,3.69,0.08,0.06,0.21,1.6004,1.238,3.23,BCC_A2 too low at t_hom,,0.9866968195717379,,,,,,,,,
2025-08-19 16:47:11,0,init,24,44016733840525411344268694292636106752,0x211d508809756462899b606420000000,-1000000.0,-1000000.0,,,,,False,650.0,1.84526,False,0.066,0.004,0.029,2.06,0.02,8.09,5.15,0.18,0.03,0.02,2.7504,1.108,5.699999999999999,1065,0,0,0,0,0.066,0.004,0.029,2.06,0.02,8.09,5.15,0.18,0.03,0.02,2.7504,1.108,5.699999999999999,BCC_A2 too low at t_hom,,0.9596363874396405,,,,,,,,,
2025-08-19 16:47:13,0,init,25,44222165924905302982626205601414250496,0x2144e11d7a48cbd14d438088c0000000,-1000000.0,-1000000.0,,,,,False,650.0,1.639161,False,0.066,0.005,0.004,4.95,0.07,11.780000000000001,3.37,0.05,0.14,0.17,1.5404,2.718,0.6,1250,0,0,0,0,0.066,0.005,0.004,4.95,0.07,11.780000000000001,3.37,0.05,0.14,0.17,1.5404,2.718,0.6,LIQ>0 at t_hom,0.0024425643484359506,,,,,,,,,,
2025-08-19 16:47:14,0,init,26,101396543348828260839112368085574615040,0x4c48438f8f1b6288481ad5f340000000,-1000000.0,-1000000.0,,,,,False,650.0,1.572897,False,0.088,0.001,0.008,1.8,0.03,17.11,1.55,0.17,0.04,0.08,1.4404,1.088,4.03,1030,0,0,0,0,0.088,0.001,0.008,1.8,0.03,17.11,1.55,0.17,0.04,0.08,1.4404,1.088,4.03,BCC_A2 too low at t_hom,,0.9815967601348702,,,,,,,,,
